K_DECTOP,LIB_CODE,LIB_NAME,LIB_ADDR,LIB_CITY,LIB_ZIP,LIB_ZIP4,LIB_PHONE,LIB_CNTY,C_OUT_TYP,C_MSA,C_SER_POP,LIB_NUM_BM,K_SEQ,STABR,PUB_FIPS,YR
DE0005,DE0005-002,Harrington Public Library,110 Center Street,Harrington,19952,1198,3023984647,KENT,CE,NO,E,0,002,DE,10,93
DE0006,DE0006-002,Hockessin Public Library,1041 Valley Road,Hockessin,19707,9156,3022395160,NEW CASTLE,CE,NO,F,0,002,DE,10,93
DE0008,DE0008-002,Kirkwood Highway Public Library,6000 Kirkwood Highway,Wilmington,19808,4817,3029957663,NEW CASTLE,CE,NO,G,0,002,DE,10,93
DE0009,DE0009-002,Laurel Public Library,6 East Fourth Street,Laurel,19956,1547,3028753184,SUSSEX,CE,NO,E,0,002,DE,10,93
DE0010,DE0010-002,Lewes Public Library,111 Adams Avenue,Lewes,19958,1401,3026452733,SUSSEX,CE,NO,D,0,002,DE,10,93
DE0011,DE0011-002,Milford Public Library,214 South Walnut Street,Milford,19963,1958,3024228996,SUSSEX,CE,NO,E,0,002,DE,10,93
DE0012,DE0012-002,Bethany Beach Public Library,Garfield Parkway,Bethany Beach,19930,0406,3025395231,SUSSEX,CE,NO,C,0,002,DE,10,93
DE0013,DE0013-002,Millsboro Public Library,203 Main Street,Millsboro,19966,0458,3029348743,SUSSEX,CE,NO,D,0,002,DE,10,93
DE0014,DE0014-002,Milton Public Library,121 Union Street,Milton,19968,1617,3026848856,SUSSEX,CE,NO,D,0,002,DE,10,93
DE0015,DE0015-002,New Castle Public Library,424 Delaware Street,New Castle,19720,5099,3023281995,NEW CASTLE,CE,NO,F,0,002,DE,10,93
DE0016,DE0016-002,Newark Free Library,750 Library Avenue,Newark,19711,7146,3027317550,NEW CASTLE,CE,NO,G,0,002,DE,10,93
DE0017,DE0017-002,Rehoboth Beach Public Library,226 Rehoboth Avenue,Rehoboth Beach,19971,2134,3022278044,SUSSEX,CE,NO,D,0,002,DE,10,93
DE0018,DE0018-002,Seaford District Library,402 North Porter Street,Seaford,19973,2414,3026292524,SUSSEX,CE,NO,E,0,002,DE,10,93
DE0019,DE0019-002,Selbyville Public Library,Main & McCabe Street,Selbyville,19975,0739,3024368195,SUSSEX,CE,NO,D,0,002,DE,10,93
DE0020,DE0020-002,Smyrna Public Library,107 South Main Street,Smyrna,19977,1432,3026534579,KENT,CE,NO,E,0,002,DE,10,93
DE0022,DE0022-003,Wilmington Institute,10th & Market Street,Wilmington,19801,3381,3025717400,NEW CASTLE,CE,NO,G,0,003,DE,10,93
DE0022,DE0022-004,WILMINGTON INSTITUTE - WOODLAWN BRANCH,2101 WEST SIXTH STREET,WILMINGTON,19805,3381,3025717425,NEW CASTLE,BR,NO,C,0,004,DE,10,93
DE0022,DE0022-005,WILMINGTON INSTITUTE - LABIBLICTECA DEL PUEBL,403 NORTH VAN BUREN STREET,WILMINGTON,19805,3381,3025777422,NEW CASTLE,BR,NO,C,0,005,DE,10,93
DE0023,DE0023-002,Bridgeville Public Library,210 Market Street,Bridgeville,19933,1129,3023377401,SUSSEX,CE,NO,C,0,002,DE,10,93
DE0024,DE0024-002,Claymont Public Library,3303 Green Street,Claymont,19703,2052,3027984164,NEW CASTLE,CE,NO,E,0,002,DE,10,93
DE0025,DE0025-002,Concord Pike Public Library,3406 Concord Pike,Wilmington,19803,5074,3024787961,NEW CASTLE,CE,NO,G,0,002,DE,10,93
DE0026,DE0026-002,Corbit Calloway Memorial Library,115 High Street,Odessa,19730,0128,3023788838,NEW CASTLE,CE,NO,D,0,002,DE,10,93
DE0027,DE0027-002,Delaware City Public Library,407 Clinton Street,Delaware City,19706,0541,3028344148,NEW CASTLE,CE,NO,D,0,002,DE,10,93
DE0028,DE0028-002,Delmar Public Library,101 North Bi-State Blvd,Delmar,19940,1210,3028469894,SUSSEX,CE,NO,C,0,002,DE,10,93
DE0029,DE0029-002,Dover Public Library,45 South State Street,Dover,19901,7390,3027367030,KENT,CE,NO,F,0,002,DE,10,93
DC0001,MLKML,MARTIN LUTHER KING MEMORIAL LIBRARY,"901 G STREET, N.W.",WASHINGTON,20001,4599,2027271111,               -1,CE,CC,J,0,002,DC,11,93
DC0001,ANA,ANACOSTIA BRANCH LIBRARY,"1800 GOOD HOPE ROAD, S.E.",WASHINGTON,20020,  -1,2027271329,               -1,BR,CC,J,0,003,DC,11,93
DC0001,BEN,BENNING BRANCH LIBRARY,"3935 BENNING ROAD, N.E.",WASHINGTON,20019,  -1,2027271333,               -1,BR,CC,J,0,004,DC,11,93
DC0001,CAV,CAPITOL VIEW BRANCH LIBRARY,"5001 CENTRAL AVENUE, S.E.",WASHINGTON,20019,  -1,2027271337,               -1,BR,CC,J,0,005,DC,11,93
DC0001,CCH,CHEVY CHASE REGIONAL BRANCH LIBRARY,"5625 CONNECTICUT AVENUE, N.W.",WASHINGTON,20015,  -1,2027271341,               -1,BR,CC,J,0,006,DC,11,93
DC0001,CPK,CLEVELAND PARK BRANCH LIBRARY,"3310 CONNECTICUT AVENUE, N.W.",WASHINGTON,20008,  -1,2027271345,               -1,BR,CC,J,0,007,DC,11,93
DC0001,FGR,FRANCIS A. GREGORY REGIONAL BRANCH LIBRARY,"3660 ALABAMA AVENUE, S.E.",WASHINGTON,20020,  -1,2027271349,               -1,BR,CC,J,0,008,DC,11,93
DC0001,GEO,GEORGETOWN REGIONAL BRANCH LIBRARY,"1699 WISCONSIN AVENUE, N.W.",WASHINGTON,20007,  -1,2027271353,               -1,BR,CC,J,0,009,DC,11,93
DC0001,LAR,LAMOND-RIGGS BRANCH LIBRARY,"5400 SOUTH DAKOTA AVENUE, N.E.",WASHINGTON,20011,  -1,2025767323,               -1,BR,CC,J,0,010,DC,11,93
DC0001,MTP,MOUNT PLEASANT BRANCH LIBRARY,"3200 16TH STREET, N.W.",WASHINGTON,20010,  -1,2027271361,               -1,BR,CC,J,0,011,DC,11,93
DC0001,NOE,NORTHEAST BRANCH LIBRARY,"330 7TH STREET, N.E.",WASHINGTON,20002,  -1,2027271365,               -1,BR,CC,J,0,012,DC,11,93
DC0001,PAL,PALISADES BRANCH LIBRARY,"4901 V STREET, N.W.",WASHINGTON,20007,  -1,2027271369,               -1,BR,CC,J,0,013,DC,11,93
DC0001,PET,PETWORTH BRANCH LIBRARY,"4200 KANSAS AVENUE, N.W.",WASHINGTON,20011,  -1,2027271373,               -1,BR,CC,J,0,014,DC,11,93
DC0001,SPK,JUANITA E. THORNTON/SHEPHERD PARK BRANCH LIBR,"7420 GEORGIA AVENUE, N.W.",WASHINGTON,20012,  -1,2025767114,               -1,BR,CC,J,0,015,DC,11,93
DC0001,SOE,SOUTHEAST BRANCH LIBRARY,"403 7TH STREET, S.E.",WASHINGTON,20003,  -1,2027271377,               -1,BR,CC,J,0,016,DC,11,93
DC0001,SOW,SOUTHWEST BRANCH LIBRARY,"902 WESLEY PLACE, S.W.",WASHINGTON,20024,  -1,2027271381,               -1,BR,CC,J,0,017,DC,11,93
DC0001,TPK,TAKOMA PARK BRANCH LIBRARY,"416 CEDAR STREET, N.W.",WASHINGTON,20012,  -1,2027271385,               -1,BR,CC,J,0,018,DC,11,93
DC0001,TEN,TENLEY-FRIENDSHIP BRANCH LIBRARY,"4450 WISCONSIN AVENUE, N.W.",WASHINGTON,20016,  -1,2027271389,               -1,BR,CC,J,0,019,DC,11,93
DC0001,WAH,WASHINGTON HIGHLANDS BRANCH LIBRARY,"15 ATLANTIC STREET, S.W.",WASHINGTON,20032,  -1,2027271393,               -1,BR,CC,J,0,020,DC,11,93
DC0001,WTD,WATHA T. DANIEL BRANCH LIBRARY,"700 R STREET, N.W.",WASHINGTON,20001,  -1,2027271228,               -1,BR,CC,J,0,021,DC,11,93
DC0001,WEE,WEST END BRANCH LIBRARY,"1101 24TH STREET, N.W.",WASHINGTON,20037,  -1,2027271397,               -1,BR,CC,J,0,022,DC,11,93
DC0001,WOD,WOODRIDGE REGIONAL BRANCH LIBRARY,"1801 RHODE ISLAND AVENUE, N.E.",WASHINGTON,20018,  -1,2027271401,               -1,BR,CC,J,0,023,DC,11,93
DC0001,LNG,LANGSTON COMMUNITY LIBRARY,"26TH & BENNING ROAD, N.E.",WASHINGTON,20002,  -1,2027271357,               -1,BR,CC,J,0,024,DC,11,93
DC0001,PKL,PARKLANDS-TURNER COMMUNITY LIBRARY,"ALABAMA AVENUE & STANTON ROAD, S.E.",WASHINGTON,20020,  -1,2027677199,               -1,BR,CC,J,0,025,DC,11,93
DC0001,RLC,R. L. CHRISTIAN COMMUNITY LIBRARY,"1300 H STREET, N.E.",WASHINGTON,20002,  -1,2027271347,               -1,BR,CC,J,0,026,DC,11,93
DC0001,SUR,SURSUM CORDA COMMUNITY LIBRARY,"1112 FIRST TERRACE, N.W.",WASHINGTON,20001,  -1,2027271348,               -1,BR,CC,J,0,027,DC,11,93
DC0001,DNW,DEANWOOD KIOSK,"4215 NANNIE H. BURROUGHS AVE, N.E.",WASHINGTON,20019,  -1,2027244162,               -1,BR,CC,J,0,028,DC,11,93
GA0001,6072CENTRAL,PIEDMONT REGIONAL LIBRARY,120 BELL VIEW STREET,WINDER,30680,1780,4048672762,BARROW,CE,NO,F,0,002,GA,13,93
GA0001,6072COMMERCE,COMMERCE PUBLIC LIBRARY,325 SOUTH BROAD STREET,COMMERCE,30529,1567,7063555946,JACKSON,BR,NO,E,0,003,GA,13,93
GA0001,6072JEFFERSON,JEFFERSON PUBLIC LIBRARY,GAINESVILLE ROAD,JEFFERSON,30549,  -1,7063678012,JACKSON,BR,NO,D,0,004,GA,13,93
GA0001,6072SWINDLE,HAROLD S. SWINDLE PUBLIC LIBRARY,POST OFFICE BOX 365,NICHOLSON,30565,  -1,7067573577,JACKSON,BR,NO,D,0,006,GA,13,93
GA0001,6072BANKS,BANKS COUNTY PUBLIC LIBRARY,POST OFFICE BOX 248,HOMER,30547,0027,7066772224,BANKS,BR,NO,E,0,007,GA,13,93
GA0002,6082CENTRAL,CARTERSVILLE/BARTOW COUNTY LIBRARY,429 WEST MAIN STREET,CARTERSVILLE,30120,  -1,4043824203,BARTOW,CE,NO,G,0,002,GA,13,93
GA0002,6082JONES,JONES STREET LIBRARY,127 JONES STREET,CARTERSVILLE,30120,  -1,4043828409,BARTOW,BR,NO,G,0,003,GA,13,93
GA0002,6082ADAIRSVILLE,ADAIRSVILLE/SANS SOUCI LIBRARY,101 RAILROAD STREET,ADAIRSVILLE,30103,  -1,4047732591,BARTOW,BR,NO,C,0,004,GA,13,93
GA0002,6082NELSON,EMMIE NELSON LIBRARY,108 COVERED BRIDGE ROAD S.W.,CARTERSVILLE,30120,  -1,4043822057,BARTOW,BR,NO,C,0,005,GA,13,93
GA0003,6092CENTRAL,FITZGERALD BEN HILL COUNTY LIBRARY,123 NORTH MAIN STREET,FITZGERALD,31750,2591,9124233642,BEN HILL,CE,NO,E,0,001,GA,13,93
GA0004,6112CENTRAL,WASHINGTON MEMORIAL LIBRARY,1180 WASHINGTON AVENUE,MACON,31201,1794,9127440800,BIBB,CE,CC,H,0,002,GA,13,93
GA0004,6112RIVERSIDE,RIVERSIDE BRANCH LIBRARY,2720 RIVERSIDE DRIVE,MACON,31204,1442,9127440870,BIBB,BR,CC,F,0,003,GA,13,93
GA0004,6112ROCKY CREEK,ROCKY CREEK BRANCH LIBRARY,1504 ROCKY CREEK ROAD,MACON,31206,3550,9127440880,BIBB,BR,CC,F,0,004,GA,13,93
GA0004,6112SHURLING,SHURLING BRANCH LIBRARY,1765 SHURLING DRIVE,MACON,31211,2152,9127440875,BIBB,BR,CC,F,0,005,GA,13,93
GA0004,6112VINSON,MARY VINSON MEMORIAL LIBRARY,151 SOUTH JEFFERSON STREET,MILLEDGEVILLE,31061,3419,9124522021,BALDWIN,BR,NO,F,0,006,GA,13,93
GA0004,6112CRAWFORD,CRAWFORD COUNTY PUBLIC LIBRARY,HORTMAN'S MILL ROAD,KNOXVILLE,31050,9801,9128364478,CRAWFORD,BR,NO,D,0,007,GA,13,93
GA0004,6112JONES,JONES COUNTY PUBLIC LIBRARY,RAILROAD STREET,GRAY,31032,9801,9129866626,JONES,BR,NC,E,0,008,GA,13,93
GA0004,6112IDEAL,IDEAL PUBLIC LIBRARY,MAIN STREET,IDEAL,31041,9801,9129492720,MACON,BR,NO,E,0,009,GA,13,93
GA0004,6112MARSHALLVILLE,MARSHALLVILLE PUBLIC LIBRARY,MAIN STREET,MARSHALLVILLE,31057,9801,9129672413,MACON,BR,NO,E,0,010,GA,13,93
GA0004,6112MONTEZUMA,MONTEZUMA PUBLIC LIBRARY,NORTH DOOLEY STREET,MONTEZUMA,31063,1308,9124726095,MACON,BR,NO,E,0,011,GA,13,93
GA0004,6112OGLETHORPE,OGLETHORPE PUBLIC LIBRARY,CHATHAM STREET,OGLETHORPE,31068,9801,9124726485,MACON,BR,NO,E,0,012,GA,13,93
GA0004,6112TWIGGS,TWIGGS COUNTY PUBLIC LIBRARY,ASH STREET,JEFFERSONVILLE,31044,9801,9129453814,TWIGGS,BR,NC,E,0,013,GA,13,93
GA0004,6112WILKINSON,EAST WILKINSON COUNTY PUBLIC LIBRARY,HIGHWAY 441 ROUTE 1 BOX 4-C,IRWINTON,31042,9701,9129462778,WILKINSON,BR,NO,E,0,014,GA,13,93
GA0004,6112GORDON,GORDON PUBLIC LIBRARY,MILLEDGEVILLE ROAD,GORDON,31031,9801,9126285352,WILKINSON,BR,NO,E,0,015,GA,13,93
GA0005,6142CENTRAL,BROOKS COUNTY LIBRARY,121 NORTH CULPEPPER STREET,QUITMAN,31643,  -1,9122634412,QUITMAN,CE,NO,D,0,002,GA,13,93
GA0005,6142MORVEN,MORVEN BRANCH,CITY HALL,MORVEN,31638,  -1,9127752176,BROOKS,BR,NO,B,0,003,GA,13,93
GA0005,6142BOOK CORNER,BOOK CORNER,"BANK OF TROUPEVILLE,TROUPEVILLE HWY",VALDOSTA,31601,  -1,9122475376,BROOKS,BR,NO,D,0,004,GA,13,93
GA0007,6222DOUGLAS,DOUGLAS COUNTY PUBLIC LIBRARY,6810 SELMAN DRIVE,DOUGLASVILLE,30134,4509,4049200532,DOUGLAS,BR,NC,E,0,002,GA,13,93
GA0007,6222SEWELL/BOWDON,WARREN P. SEWELL MEMORIAL LIBRARY-BOWDON,450 WEST AVENUE,BOWDON,30108,1042,4042588991,CARROLL,BR,NO,B,0,003,GA,13,93
GA0007,6222VILLA RICA,VILLA RICA PUBLIC LIBRARY,70 HORACE LUTHER DRIVE,VILLA RICA,30180,0636,4044597012,CARROLL,BR,NO,D,0,004,GA,13,93
GA0007,6222LITHIA SPRINGS,LITHIA SPRINGS PUBLIC LIBRARY,7100 JUNIOR HIGH DRIVE,LITHIA SPRINGS,30057,2216,4049445931,DOUGLAS,BR,NC,E,0,005,GA,13,93
GA0007,6222SEWELL/BREMEN,WARREN P. SEWELL MEMORIAL LIBRARY-BREMEN,315 HAMILTON AVENUE,BREMEN,30110,0603,4045373937,HARALSON,BR,NO,C,0,006,GA,13,93
GA0007,6222TALLAPOOSA,TALLAPOOSA PUBLIC LIBRARY,45 BOWDON STREET,TALLAPOOSA,30176,1230,7065743124,HARALSON,BR,NO,C,0,007,GA,13,93
GA0007,6222HEARD,HEARD COUNTY PUBLIC LIBRARY,564 MAIN STREET,FRANKLIN,30217,0538,4046756501,HEARD,BR,NO,D,0,008,GA,13,93
GA0007,6222PAULDING,PAULDING COUNTY PUBLIC LIBRARY,1010 EAST MEMORIAL DRIVE,DALLAS,30132,0607,4044455680,PAULDING,BR,NC,E,0,009,GA,13,93
GA0007,6222LOMASON,NEVA LOMASON MEMORIAL LIBRARY,710 ROME STREET,CARROLLTON,30117,3045,4048366711,CARROLL,CE,NO,E,0,011,GA,13,93
GA0008,6252CENTRAL,C-E-L MAIN REGIONAL MAIN LIBRARY,2002 BULL STREET,SAVANNAH,31499,4301,9122345127,CHATHAM,CE,CC,F,0,002,GA,13,93
GA0008,6252CARNEGIE,CARNEGIE BRANCH LIBRARY,537 EAST HENRY STREET,SAVANNAH,31401,6926,9122321420,CHATHAM,BR,CC,C,0,003,GA,13,93
GA0008,6252EFFINGHAM,EFFINGHAM COUNTY LIBRARY,POST OFFICE BOX 105,SPRINGFIELD,31329,0105,9127543003,EFFINGHAM,BR,NC,E,0,005,GA,13,93
GA0008,6252FOREST CITY,FOREST CITY BRANCH LIBRARY,1501 STILES AVENUE,SAVANNAH,31401,7864,9122380614,CHATHAM,BR,CC,E,0,006,GA,13,93
GA0008,6252HITCH,HITCH BRANCH LIBRARY,840 HITCH DRIVE,SAVANNAH,31401,3040,9122383210,CHATHAM,BR,CC,C,0,007,GA,13,93
GA0008,6252ISLAND,ISLANDS BRANCH LIBRARY,125 WILMINGTON ISLAND ROAD,SAVANNAH,31410,3801,9128976233,CHATHAM,BR,NC,E,0,008,GA,13,93
GA0008,6252KAYTON,KAYTON BRANCH LIBRARY,624 WEST GWINNETT STREET,SAVANNAH,31401,5447,9122383661,CHATHAM,BR,CC,B,0,009,GA,13,93
GA0008,6252LIBERTY,LIBERTY COUNTY LIBRARY,236 MEMORIAL DRIVE,HINESVILLE,31313,2547,9123684003,LIBERTY,BR,NO,G,0,010,GA,13,93
GA0008,6252OGLETHORPE,OGLETHORPE MALL BRANCH LIBRARY,7 MALL ANNEX,SAVANNAH,31406,4738,9129255432,CHATHAM,BR,CC,G,0,011,GA,13,93
GA0008,6252OGEECHEE,OGEECHEE BRANCH LIBRARY,1820 OGEECHEE ROAD,SAVANNAH,31401,7956,9122321339,CHATHAM,BR,CC,C,0,012,GA,13,93
GA0008,6252WYETH,OLA WYETH BRANCH LIBRARY,4 EAST BAY STREET,SAVANNAH,31401,1224,9122325488,CHATHAM,BR,CC,C,0,013,GA,13,93
GA0008,6252PORT CITY,PORT CITY BRANCH LIBRARY,3501 HOULIHAN AVENUE,SAVANNAH,31408,3417,9129648013,CHATHAM,BR,CC,E,0,014,GA,13,93
GA0008,6252PORT WENTWORTH,PORT WENTWORTH BRANCH LIBRARY,102 ABERFELDY STREET,SAVANNAH,31407,2001,9129640371,CHATHAM,BR,NC,C,0,015,GA,13,93
GA0008, 6252SOUTH EFFINGHAM,SOUTH EFFINGHAM BRANCH LIBRARY,POST OFFICE BOX 468,RINCON,31326,0468,9128262222,EFFINGHAM,BR,NC,E,0,016,GA,13,93
GA0008,6252THUNDERBOLT,THUNDERBOLT BRANCH LIBRARY,2708 MECHANICS AVENUE,SAVANNAH,31404,4520,9123545864,CHATHAM,BR,NC,F,0,017,GA,13,93
GA0008,6252TYBEE,TYBEE ISLAND BRANCH LIBRARY,403 BUTLER AVENUE,TYBEE ISLAND,31328,9719,9127867733,CHATHAM,BR,NC,C,0,018,GA,13,93
GA0008,6252LAW,W. W. LAW CENTER BRANCH LIBRARY,909 EAST BOLTON STREET,SAVANNAH,31401,6203,9122368040,CHATHAM,BR,CC,C,0,019,GA,13,93
GA0008,6252WEST CHATHAM,WEST CHATHAM BRANCH LIBRARY,216 SOUTH ROGERS STREET,POOLER,31322,3110,9127480471,CHATHAM,BR,NC,E,0,020,GA,13,93
GA0008,6252YAMACRAW,YAMACRAW BRANCH LIBRARY,349 WEST BRYAN STREET,SAVANNAH,31401,2405,9122383925,CHATHAM,BR,CC,B,0,021,GA,13,93
GA0009,6272MENLO,MENLO LIBRARY,SEVENTH AVENUE,MENLO,30731,  -1,0000000000,CHATTOOGA,BR,NO,A,0,002,GA,13,93
GA0009,6272CENTRAL,CHATTOOGA COUNTY LIBRARY,200 SOUTH COMMERCE STREET,SUMMERVILLE,30747,1594,7068572553,CHATTOOGA,CE,NO,E,0,003,GA,13,93
GA0010,6282WOODSTOCK,WOODSTOCK PUBLIC LIBRARY,510 NORTH MAIN STREET,WOODSTOCK,30188,  -1,4049265859,CHEROKEE,BR,NC,F,0,003,GA,13,93
GA0010,6282GILMER,GILMER COUNTY LIBRARY,15 DALTON STREET,ELLIJAY,30540,  -1,4046354528,GILMER,BR,NO,E,0,004,GA,13,93
GA0010,6282PICKENS,PICKENS COUNTY LIBRARY,290 COLLEGE AVENUE,JASPER,30143,  -1,4046925411,PICKENS,BR,NO,E,0,005,GA,13,93
GA0010,6282CENTRAL,R. T. JONES MEMORIAL LIBRARY,400 EAST MAIN STREET,CANTON,30114,  -1,4044796592,CHEROKEE,CE,NC,F,0,006,GA,13,93
GA0011,6292CLARKE COUNTY,ATHENS-CLARKE COUNTY LIBRARY,2025 BAXTER STREET,ATHENS,30606,  -1,7066133650,ATHENS-CLARKE,CE,CC,G,0,002,GA,13,93
GA0011,6292WINTERVILLE,WINTERVILLE BRANCH LIBRARY,POST OFFICE BOX 89,WINTERVILLE,30683,0089,4047427735,CLARKE,BR,NC,A,0,004,GA,13,93
GA0011, 6292MADISON COUNTY,MADISON COUNTY PUBLIC LIBRARY,POST OFFICE BOX 38,DANIELSVILLE,30633,0038,7067955597,MADISON,BR,NC,E,0,005,GA,13,93
GA0011,6292BOGART BRANCH,BOGART BRANCH LIBRARY,BOX 218,BOGART,30622,0218,7067259443,OCONEE,BR,NO,A,0,006,GA,13,93
GA0011,6292OCONEE COUNTY,OCONEE COUNTY PUBLIC LIBRARY,POST OFFICE BOX 559,WATKINSVILLE,30677,0559,4047693950,OCONEE,BR,NC,E,0,007,GA,13,93
GA0011,6292CARNESVILLE,CARNESVILLE PUBLIC LIBRARY,BOX 27,CARNESVILLE,30521,0027,4043844554,FRANKLIN,BR,NO,A,0,008,GA,13,93
GA0011,6292ROYSTON,ROYSTON PUBLIC LIBRARY,780 FRANKLIN SPRINGS CIRCLE,ROYSTON,30662,1596,4042456748,FRANKLIN,BR,NO,B,0,009,GA,13,93
GA0011,6292LAVONIA,LAVONIA-CARNEGIE LIBRARY,BOX 237,LAVONIA,30553,0237,7063564307,FRANKLIN,BR,NO,C,0,010,GA,13,93
GA0012,6312FOREST PARK,FOREST PARK BRANCH LIBRARY,696 MAIN STREET,FOREST PARK,30050,1816,4043660850,CLAYTON,BR,NC,F,0,002,GA,13,93
GA0012,6312JONESBORO,JONESBORO BRANCH LIBRARY,124 SMITH STREET,JONESBORO,30236,3539,4044787120,CLAYTON,BR,NC,G,0,003,GA,13,93
GA0012,6312MORROW,MORROW BRANCH LIBRARY,6225 MADDOX ROAD,MORROW,30260,1907,4043667749,CLAYTON,BR,NC,F,0,004,GA,13,93
GA0012,6312RIVERDALE,RIVERDALE BRANCH LIBRARY,6701 HIGHWAY 85,RIVERDALE,30274,2397,4049977777,CLAYTON,BR,NC,G,0,005,GA,13,93
GA0012,6312CENTRAL,CLAYTON COUNTY HEADQUARTERS LIBRARY,865 BATTLECREEK ROAD,JONESBORO,30236,1919,4044733850,CLAYTON,CE,NC,G,0,006,GA,13,93
GA0013,6332CENTRAL,COBB COUNTY LIBRARY SYSTEM,266 ROSWELL STREET,MARIETTA,30060,2004,4045282320,COBB,CE,NC,I,0,002,GA,13,93
GA0013,6332ACWORTH,ACWORTH BRANCH,4569 DALLAS STREET,ACWORTH,30101,  -1,4049754250,COBB,BR,NC,E,0,003,GA,13,93
GA0013,6332EAST MARIETTA,EAST MARIETTA BRANCH,2051 LOWER ROSWELL ROAD,MARIETTA,30068,3352,4049736077,COBB,BR,NC,H,0,004,GA,13,93
GA0013,6332GRITTERS,GRITTERS BRANCH,880 SHAW PARK ROAD,MARIETTA,30066,3848,4045282524,COBB,BR,NC,G,0,005,GA,13,93
GA0013,6332HATTIE WILSON,HATTIE G. WILSON BRANCH,350 LEMON STREET,MARIETTA,30060,1720,4045282526,COBB,BR,NC,D,0,006,GA,13,93
GA0013,6332KEMP MEMORIAL,KEMP MEMORIAL BRANCH,4029 DUE WEST ROAD,MARIETTA,30064,  -1,4045282527,COBB,BR,NC,G,0,007,GA,13,93
GA0013,6332KENNESAW,KENNESAW BRANCH,2250 LEWIS STREET,KENNESAW,30144,2784,4045282529,COBB,BR,NC,F,0,008,GA,13,93
GA0013,6332LEWIS RAY,LEWIS A. RAY BRANCH,4500 OAKDALE ROAD,SMYRNA,30080,6936,4044369501,COBB,BR,NC,F,0,009,GA,13,93
GA0013,6332MERCHANTS WALK,MERCHANT'S WALK BRANCH,1327 MERCHANT'S WALK PARKWAY,MARIETTA,30068,  -1,4049777333,COBB,BR,NC,H,0,010,GA,13,93
GA0013,6332MOUNTAIN VIEW,MOUNTAIN VIEW BRANCH,3320 SANDY PLAINS ROAD,MARIETTA,30066,6544,4045789707,COBB,BR,NC,H,0,011,GA,13,93
GA0013,6332POWDER SPRINGS,POWDER SPRINGS BRANCH,4262 MARIETTA STREET,POWDER SPRINGS,30073,2605,4049436752,COBB,BR,NC,F,0,012,GA,13,93
GA0013,6332SIBLEY,SIBLEY BRANCH,1539 SOUTH COBB DRIVE,MARIETTA,30060,7414,4045282520,COBB,BR,NC,F,0,013,GA,13,93
GA0013,6332SOUTH COBB,SOUTH COBB BRANCH,5801 MABLETON PARKWAY,MABLETON,30059,  -1,4049482274,COBB,BR,NC,G,0,014,GA,13,93
GA0013,6332STRATTON,STRATTON BRANCH,1100 POWDER SPRINGS ROAD,MARIETTA,30064,3938,4045282522,COBB,BR,NC,G,0,015,GA,13,93
GA0014,6342DOUGLAS,DOUGLAS-COFFEE COUNTY PUBLIC LIBRARY,201 SOUTH COFFEE AVENUE,DOUGLAS,31533,3842,9123844667,COFFEE,CE,NO,F,0,002,GA,13,93
GA0014,6342BROXTON,BROXTON PUBLIC LIBRARY,CORNER OF CHURCH AND WEST,BROXTON,31519,  -1,9123593887,COFFEE,BR,NO,B,0,004,GA,13,93
GA0014,6342NICHOLLS,NICHOLLS PUBLIC LIBRARY,0,NICHOLLS,31554,  -1,9123452534,COFFEE,BR,NO,B,0,005,GA,13,93
GA0014,6342PEARSON,PEARSON PUBLIC LIBRARY,POST OFFICE BOX 1240,PEARSON,31642,  -1,9124223500,ATKINSON,BR,NO,B,0,006,GA,13,93
GA0014,6342WILLACOOCHEE,WILLACOOCHEE PUBLIC LIBRARY,NORTH VICKERS STREET,WILLACOOCHEE,31650,  -1,9125345252,ATKINSON,BR,NO,B,0,007,GA,13,93
GA0015,6352CENTRAL,MOULTRIE-COLQUITT COUNTY LIBRARY,POST OFFICE BOX 1110,MOULTRIE,31768,1110,9129856540,COLQUITT,CE,NO,F,0,002,GA,13,93
GA0015,6352BERLIN,BERLIN COMMUNITY LIBRARY,POST OFFICE BOX 188,BERLIN,31722,0188,9123242425,COLQUITT,BR,NO,A,0,004,GA,13,93
GA0015,6352MONROE,MONROE MEMORIAL LIBRARY,POST OFFICE BOX 427,DOERUN,31744,0427,9127825507,COLQUITT,BR,NO,A,0,005,GA,13,93
GA0016,6432CENTRAL,GILBERT H. GRAGG MEMORIAL LIBRARY,SHOTWELL AND MONROE STEETS,BAINBRIDGE,31717,4099,9122482670,DECATUR,CE,NO,F,0,002,GA,13,93
GA0016,6432MERRITT,JAMES W. MERRITT MEMORIAL LIBRARY,259 EAST MAIN STREET,COLQUITT,31737,1262,9127583131,MILLER,BR,NO,D,0,004,GA,13,93
GA0016,6432SEMINOLE,SEMINOLE COUNTY PUBLIC LIBRARY,104 WEST FOURTH STREET,DONALSONVILLE,31745,1514,9125242665,SEMINOLE,BR,NO,D,0,005,GA,13,93
GA0017,6442DECATUR,DECATUR LIBRARY,215 SYCAMORE STREET,DECATUR,30030,3413,4043703070,DEKALB,CE,NC,J,0,002,GA,13,93
GA0017,6442BROOKHAVEN,BROOKHAVEN BRANCH LIBRARY,1242 NORTH DRUID HILLS ROAD,ATLANTA,30319,3467,4048487140,DEKALB,BR,NC,E,0,003,GA,13,93
